project name,compile,gradle version,flaky tests,total tests,successful tests,failed tests,skipped tests,time (mins),log size
danskespil/gradle-plugin-release,F,3.4,N/A,,,,,0,12
nicktombeur/corda-gradle-multi-project,F,4.8,N/A,,,,,0,8
FINTLabs/fint-golden-master-gradle,error with test,4.10.3,no test,,,,,0,4
DavidShield/spring-boot-gradle-intellij-template,error with test,4.6,no test,,,,,0,4
daggerok/from-zero-to-gradle-hero,F,4.7,N/A,,,,,0,4
BoGnY/Gradle-JavaFX-Package-Example,F,4.4.1,N/A,,,,,0,8
thekalinga/gradle-apt-plugin-eclipse-issue,error with test,4.6,run time error,,,,,0,8
wolfs/talk-gradle-30-mins-2018,error with test,4.9,no test,,,,,0,4
Amarnath510/springboot_multi_module:common,error with test,4.0,no test,,,,,0,4
Amarnath510/springboot_multi_module:search,error with test,4.0,no test,,,,,0,4
stempler/gradle-include-plugin,F,2.0,N/A,,,,,0,12
bluepapa32/gradle-environment-sample,F,1.0,N/A,,,,,0,12
AleksandrArtamonov/selenide-allure-junit-gradle,F,,N/A,,,,,0,4
Shirish-JavaDeveloper/LearnGradleToolingApi,F,,N/A,,,,,0,4
jburwell/gradle-javarepl-plugin,F,3.4.1,N/A,,,,,0,12
rmarinsky/JUnit5SelenideGradle,F,3.1,N/A,,,,,0,4
slangeberg/spark-lab,F,4.7,N/A,,,,,0,12
karolmajta/ExampleAndroidProject,F,1.9,N/A,,,,,0,12
saladinkzn/GRefresher,F,2.1,N/A,,,,,0,4
amilosh/mobile,F,1.11,N/A,,,,,0,4
kaedea/intransitives,F,4.4,N/A,,,,,0,8
pjakubczyk/android-sdk-plugin,F,1.10,N/A,,,,,0,4
ryansgot/forsuredbplugin,error with test,4.4.1,no test,,,,,0,4
wangguanlei/gssm,F,,N/A,,,,,0,4
nikitap492/CountryBank,F,,N/A,,,,,0,4
schroedermatt/zoo-graphql-example,error with test,3.4.1,run time error,,,,,0,12
wendreof/kotlinPosts,error with test,4.10,fail to add plugin,,,,,0,4
Team-Fruit/BnnWidget,F,4.9,N/A,,,,,0,8
seppukudevelopment/seppuku,F,4.8.1,N/A,,,,,0,8
scalad/LayIM,F,3.1,N/A,,,,,0,8
dunctes-archive/CleverBot4J,error with test,5.2.1,no test,,,,,0,4
RichoDemus/syncheror,F,4.7,N/A,,,,,0,4
ivan-osipov/one_click_dump_restore,error with test,3.3,no test,,,,,0,4
daggerok/boot-graphql,F,4.3.1,N/A,,,,,0,8
rocklass/raspalarm-server,error with test,3.4.1,no test,,,,,0,4
era5mx/Evaluacion5,F,,N/A,,,,,0,4
JafarSadik/weewar-map-viewer,error with test,4.8,fail to add plugin,,,,,0,4
kakajika/kotlin-minimum,F,,N/A,,,,,0,4
daggerok/spring-security-testing,F,,N/A,,,,,0,4
burakince/gradle-struts2,F,,N/A,,,,,0,4
hWorblehat/grmarkdown,F,2.14.1,N/A,,,,,0,4
EightBitBoy/grafie,error with test,4.1,run time error,,,,,1,8
m-goetz/gradle-cpd-plugin,F,2.12,N/A,,,,,0,4
gsamuel1/books,F,2.12,N/A,,,,,0,4
psyoblade/spring-boot-example,error with test,3.4.1,run time error,,,,,0,8
jruby-gradle/jruby-gradle-rake-plugin,F,2.0,N/A,,,,,0,12
ldaley/gradle-html-presentations,F,1.0,N/A,,,,,0,4
noamt/gradle-build-number-plugin,F,,N/A,,,,,0,4
msvab/gradle-activemq-plugin,F,,N/A,,,,,0,4
sklintyg/gradle-fitnesse-plugin,error with test,6.9.2,0,0,0,0,0,338,60
backpaper0/gradle-hash-plugin,F,,N/A,,,,,0,4
zzhoujay/JFinalGradleDemo,F,2.7,N/A,,,,,0,4
maryoush/storks-gradle-plugin,F,2.3,N/A,,,,,0,12
lburgazzoli/gradle-camel-plugin,F,2.9,N/A,,,,,0,4
mikepenz/gradle-dependency-submission,F,,N/A,,,,,0,4
roottony/android-nologs-plugin,F,2.1,N/A,,,,,0,12
DexPatcher/dexpatcher-gradle-samples,F,6.2.2,N/A,,,,,0,8
gurtjun/angular-spring-boot-gradle:todo-api,error with test,4.8.1,run time error,,,,,0,8
gurtjun/angular-spring-boot-gradle:todo-ui,error with test,4.8.1,no test,,,,,0,4
lukin0110/poeditor-gradle,error with test,2.1,run time error,,,,,0,8
sdagroup/GradleAirBooking,error with test,4.10.2,run time error,,,,,0,8
iuribecker/creating-multi-project-builds,F,,N/A,,,,,0,4
JuneLeo/print-dependenies,F,4.0,N/A,,,,,0,4
Akemon/groovy,F,,N/A,,,,,0,4
lyz8jj0/oltu-oauth,F,4.8.1,N/A,,,,,0,4
creaton60/GameServer,F,,N/A,,,,,0,4
IlyaAI/wro4j-gradle-plugin,error with test,2.13,run time error,,,,,1,8
iamsteveholmes/avro-gradle-plugin,F,,N/A,,,,,0,4
amirkibbar/bilberry,F,3.5,N/A,,,,,0,4
JetBrains/teamcity-gradle:gradle-runner-agent,error with test,7.3.3,run time error,,,,,2,16
JetBrains/teamcity-gradle:gradle-runner-common,error with test,7.3.3,no test,,,,,2,4
JetBrains/teamcity-gradle:gradle-runner-server,error with test,7.3.3,run time error,,,,,2,8
ktorio/ktor-gradle-sample,error with test,7.1.1,no test,,,,,0,4
junegil/gradle-webpack-test,F,2.6,N/A,,,,,0,12
milanaleksic/gradle-multiplatform-plugin,error with test,1.7,run time error,,,,,0,8
dreamstalker/gradle-cpp-plugin,F,2.4,N/A,,,,,0,4
gosu-lang/example-gradle-simple,F,3.3,N/A,,,,,0,8
skhome/gradle-database-plugin,F,,N/A,,,,,0,4
sponiro/gradle-hadoop-plugin,F,,N/A,,,,,0,4
ndw/xmlcalabash1-gradle,F,7.0,N/A,,,,,0,8
electric-cloud/flow-gradle-plugin,F,3.0,N/A,,,,,0,4
ylemoigne/gradle-jboss-controller,F,2.1,N/A,,,,,0,8
anazzubair/gradle-glassfish4-plugin,error with test,2.4,no test,,,,,0,4
Steve-Murphy/camel-cxf-gradle-example,F,,N/A,,,,,0,4
Agraphie/springboot-gradle-cctrl-example,F,2.0,N/A,,,,,0,12
zutherb/geb-example-gradle,F,1.5,N/A,,,,,0,4
hondam/gradlejs-node-example,F,,N/A,,,,,0,4
sassembla/Gradle_XcodeSample,F,,N/A,,,,,0,4
johnburbridge/gradle-test-dependencies,F,1.0,N/A,,,,,0,4
augustl/gradle-warlike-plugin,error with test,2.1,run time error,,,,,0,8
dentsads/gradle-jazz-plugin,error with test,2.1,run time error,,,,,0,28
cedaniel200/example-of-Screenplay-Rest-and-SOAP,F,,N/A,,,,,0,4
zillachan/rabbitmq_topics_demo_gradle,F,,N/A,,,,,0,4
mouse0w0/jni-with-gradle-example,error with test,6.4.1,no test,,,,,0,4
cgfrost/osgi-toolchain-gradle-bnd,F,,N/A,,,,,0,4
borissmidt/gradle-mima-plugin,error with test,6.3,no test,,,,,1,4
gluonhq/gluon-samples-gradle:=>nomodule-info.javafound,error with test,6.5,run time error,,,,,1,8
gluonhq/gluon-samples-gradle:HelloFX=>nomodule-info.javafound,error with test,6.5,run time error,,,,,1,8
gluonhq/gluon-samples-gradle:HelloFXML=>hellofxmlJavamodule,error with test,6.5,run time error,,,,,1,8
gluonhq/gluon-samples-gradle:HelloGluon=>nomodule-info.javafound,error with test,6.5,run time error,,,,,1,8
gluonhq/gluon-samples-gradle:HelloWorld=>nomodule-info.javafound,error with test,6.5,run time error,,,,,1,8
gluonhq/gluon-samples-gradle:HelloFX,error with test,6.5,no test,,,,,1,4
gluonhq/gluon-samples-gradle:HelloFXML,error with test,6.5,no test,,,,,1,4
gluonhq/gluon-samples-gradle:HelloGluon,error with test,6.5,no test,,,,,1,4
gluonhq/gluon-samples-gradle:HelloWorld,error with test,6.5,no test,,,,,1,4
obecker/gradle-lesscss-plugin,F,,N/A,,,,,0,4
alkimiapps/gradle-dplink-plugin,F,,N/A,,,,,0,4
robbrinkman/architectural-fitness-functions,F,,N/A,,,,,0,4
SaeedMasoumi/Weaver,F,4.0,N/A,,,,,0,12
codetojoy/WarO_Java_9_Gradle,F,4.1,N/A,,,,,0,4
herval/gradle-kotlin-docker-multiproject-boilerplate,F,,N/A,,,,,0,4
Kuangcp/mythpoi,F,,N/A,,,,,0,4
EthanJoyce/GradleBungeePluginTemplate,F,,N/A,,,,,0,4
rogerwelin/springboot-change-loglevel-runtime,F,,N/A,,,,,0,4
anatawa12/ForgeGradle-example,error with test,7.4.2,no test,,,,,2,4
NullStress/gradle-dependency-analysis-plugin,F,2.2.1,N/A,,,,,0,12
silksmith/silksmith,F,2.5,N/A,,,,,0,4
AbrarSyed/GMCP,F,1.6,N/A,,,,,0,12
schroedermatt/swagger-aggregate,error with test,2.9,no test,,,,,0,4
kamil-nowocin/Test_Automation-automationpractice,error with test,6.6.1,run time error,,,,,0,8
jriwanek/ForgeModdingSkeleton,F,4.9,N/A,,,,,0,8
edvin/fxldemo-gradle,error with test,2.5,run time error,,,,,0,16
tjmaher/Test_TheInternet_2.0,error with test,2.9,run time error,,,,,0,8
trevorwhitney/spring-loaded-kotlin-example,F,4.0.1,N/A,,,,,0,8
kajip/aws-lambda-template,F,2.8,N/A,,,,,0,4
codestoe/Groovy_Baking_and_Styling,error with test,3.5,no test,,,,,0,4
robymus/processing-java-P3D-template,F,,N/A,,,,,0,4
Iglu-OU/skeleton,F,4.0,N/A,,,,,0,4
jpace/pmd,F,,N/A,,,,,0,4
spartango/javacv-template,F,,N/A,,,,,0,4
pie-flavor/promptsign,error with test,4.8,no test,,,,,0,4
michaelliuyang/springboot-page-demo,F,,N/A,,,,,0,4
IntershopCommunicationsAG/databasedumper,error with test,4.3.1,run time error,,,,,0,20
ColinHarrington/Groovy-Dev-Build-Tools,F,,N/A,,,,,0,4
mjaglan/kafka-spark-example,F,,N/A,,,,,0,4
madvay/mixc-build,F,2.5,N/A,,,,,0,4
dataz/dataz-parent,F,2.12,N/A,,,,,0,4
puniverse/quasar-gradle-template,F,2.12,N/A,,,,,0,12
institut-de-genomique/hibernatetools-gradle-plugin,F,,N/A,,,,,0,4
jmnarloch/gocd-gradle-plugin,F,2.8,N/A,,,,,0,4
manupsunny/gauge-gradle-plugin,F,4.6,N/A,,,,,0,4
someok/asciidoctor-gradle-example,error with test,5.3.1,no test,,,,,0,4
jitpack/gradle-multiple-jars,F,,N/A,,,,,0,4
kellyrob99/gradle-jslint-plugin,F,1.0,N/A,,,,,0,12
nebula-plugins/gradle-blacklist-plugin,F,2.14.1,N/A,,,,,0,8
awrichar/gradle-coverity-connect,F,,N/A,,,,,0,4
killer8000/Inject_gradle_plugin,error with test,2.8,no test,,,,,0,4
merscwog/pulldown-gradle-plugins,error with test,3.2.1,no test,,,,,0,4
SteFletcher/openshift-springboot-gradle,F,3.5.1,N/A,,,,,0,4
seakayone/gradle-plugin-example,F,3.0,N/A,,,,,0,4
ymegane/gradle-balto-upload-plugin,F,2.14.1,N/A,,,,,0,4
tangzx/XCodeModifierGradlePlugin,F,,N/A,,,,,0,4
lombardo-chcg/scala-gradle-starter,error with test,5.4.1,no test,,,,,1,8
spring-attic/rewrite-gradle,F,3.5,N/A,,,,,0,12
d3adspace/gradle-project-template:api,error with test,6.0.1,run time error,,,,,0,8
d3adspace/gradle-project-template:core,error with test,6.0.1,run time error,,,,,0,8
daggerok/pm2-java-spring-boot,error with test,2.12,run time error,,,,,0,8
ewerk/gradle-plugins,F,4.3.1,N/A,,,,,0,12
spring-projects/gradle-plugins,F,1.11,N/A,,,,,0,12
artyomd/Injector,error with test,5.6.2,no test,,,,,0,4
GradleFx/GradleFx,F,2.5,N/A,,,,,0,4
ksoichiro/gradle-eclipse-aar-plugin,F,2.4,N/A,,,,,0,4
joyn/kwadrant,F,5.2.1,N/A,,,,,0,8
Shiyajian/pretty-cloud-demo,F,,N/A,,,,,0,4
johnrengelman/onebuildpresentation,F,1.12,N/A,,,,,0,12
daggerok/spring-boot-jboss,F,2.9,N/A,,,,,0,4
skipidar/EmptyProject-JavaFX-Idea-Gradle,F,3.5,N/A,,,,,0,4
graphql-java-generator/GraphQL-Forum-Gradle-Tutorial-client,F,7.6.1,N/A,,,,,0,16
wordpress-mobile/WordPress-Android-Libraries-Gradle-Plugin,F,,N/A,,,,,0,4
fuzhengwei/guide-idea-plugin-create-project-by-gradle,error with test,5.2.1,no test,,,,,1,4
ihub-pub/plugins,F,8.1.1,N/A,,,,,0,8
sebastienvermeille/dropwizard-gradle-starter-kit,F,4.2.1,N/A,,,,,0,4
Widen/gradle-buildkite-docker-compose,F,,N/A,,,,,0,4
ChenYinChung/gradle-spring-boot,F,5.4.1,N/A,,,,,0,4
rashidi/boot-gradle-modular,F,,N/A,,,,,0,4
bikashkumars/springboot-gradle-kafka,error with test,4.6,no test,,,,,0,4
DefensoriaPublicaRS/dpe-gradle-plugins:valid-migrations-order,error with test,3.5,no test,,,,,0,4
tocco/wkhtmltopdf-binary,F,,N/A,,,,,0,4
umple/umple.gradle,F,2.13,N/A,,,,,0,12
DmitriySh/file-watcher,F,3.4.1,N/A,,,,,0,4
almogtavor/auto-composite-build,error with test,7.1,no test,,,,,2,4
sagix/appaloosa-deploy,F,2.2,N/A,,,,,0,4
harshild/gradle-felix-example,F,,N/A,,,,,0,4
EddieRingle/HoloGraphLibrary,F,1.6,N/A,,,,,0,12
dhakehurst/net.akehurst.build.gradle,F,,N/A,,,,,0,4
evrentan/qr-code-generator-backend,F,7.4.1,N/A,,,,,0,12
qimok/sharding-jdbc-test,error with test,6.4.1,run time error,,,,,2,8
datastax-training/curriculum-plugin,F,2.12,N/A,,,,,0,4
kousen/Gradle-SOAP--A-Gradle-Case-Study,F,1.0,N/A,,,,,0,12
LapisBlue/MethodRemapper,F,2.11,N/A,,,,,0,4
ethanwong/imethan-blog,F,,N/A,,,,,0,4
chiquitinxx/grooscript-gradle-plugin,F,2.13,N/A,,,,,0,4
joebodo/automation,F,6.3,N/A,,,,,1,20
musketyr/wro4j-gradle-plugin,F,,N/A,,,,,0,4
ishaigor/annotation-processor-sample,F,5.0,N/A,,,,,0,4
mulzhang/springboot-converged-project:project-first,error with test,7.5,run time error,,,,,2,8
mulzhang/springboot-converged-project:project-second,error with test,7.5,run time error,,,,,2,8
Drmerys/ProjetMVC:controller,error with test,6.7,no test,,,,,0,4
Drmerys/ProjetMVC:model,error with test,6.7,no test,,,,,0,4
Drmerys/ProjetMVC:view,error with test,6.7,no test,,,,,0,4
azizisgandarzada/spring-boot-grpc-client-server-example:spring-boot-grpc-client-example,error with test,6.8.3,no test,,,,,1,4
azizisgandarzada/spring-boot-grpc-client-server-example:spring-boot-grpc-server-example,error with test,6.8.3,no test,,,,,1,4
architectury/architectury-plugin,error with test,7.3.3,no test,,,,,2,4
rharter/gradle-git-repo,F,2.2,N/A,,,,,0,12
gabrielhuff/login-sample,F,4.1,N/A,,,,,0,8
jitpack/gradle-modular:client,error with test,6.9.2,no test,,,,,0,4
jitpack/gradle-modular:server,error with test,6.9.2,no test,,,,,0,4
cloudtechmasters/spring-boot-gradle-demo,F,,N/A,,,,,0,4
cloudtechmasters/springboot-tomcat-gradle-war,error with test,7.1,no test,,,,,0,4
yangxiaobinhaoshuai/gradle-plugin-template,error with test,7.1,no test,,,,,1,4
sebersole/jakarta-transformer-plugin,error with test,6.8,no test,,,,,1,4
fis2021/SimpleRegistrationExample,error with test,6.8.2,no test,,,,,0,4
Kn3bi/Projektvorlage_KAGO4_Gradle,error with test,7.0,no test,,,,,0,4
mwildt-jee/web-sample-gradle,F,,N/A,,,,,0,4
Myllyenko/gradle-document-converter-plugin,F,2.12,N/A,,,,,0,12
vulgr/vulgr-gradle-plugin,F,2.11,N/A,,,,,0,4
JordanMartinez/asciidoc-gradle-book-template,F,2.14.1,N/A,,,,,0,4
atomfrede/gradle-crowdin-cli-plugin,error with test,4.4,run time error,,,,,0,8
eriwen/gradle-summit-2017-demo,F,3.5.1,N/A,,,,,0,4
springbootbuch/springloaded_with_gradle,error with test,3.3,no test,,,,,0,4
ishestakov/gradle-carnotzet-plugin:impl,error with test,3.3,run time error,,,,,0,8
AntoniosBarotsis/SpringPresentation,error with test,6.7.1,run time error,,,,,0,8
m4kvn/ChatWork4j,error with test,3.1,run time error,,,,,0,68
blair-robot-project/robot2022,error with test,7.3.2,run time error,,,,,1,8
VetSoftKeith/Twava,F,4.4,N/A,,,,,0,4
btuso/automatic-test-generation-benchmark,F,3.5,N/A,,,,,0,4
DataSays/wCodeGen,F,,N/A,,,,,0,4
NPUcraft/build-the-world-for-npu,F,3.0,N/A,,,,,0,8
ait-era/opencensus-ktor,error with test,5.2.1,no test,,,,,1,4
hibernate/gradle-maven-publish-auth,F,5.6.4,N/A,,,,,0,8
sonatype-nexus-community/ossindex-gradle-plugin:ossi-mapdb,error with test,5.2,no test,,,,,1,4
fuvidani/web-app-engineering:backend,error with test,4.5.1,fail to add plugin,,,,,0,4
pt-osda/java-dependencies-analysis,error with test,4.0,no test,,,,,0,4
bamless/3D-LWJGL-Engine,error with test,2.14.1,no test,,,,,0,4
torreswoo/project-RuleEngine,error with test,3.5,run time error,,,,,0,8
hammingweight/gradle-java-ear,F,,N/A,,,,,0,4
67726e/gradle-twirl,F,,N/A,,,,,0,4
alenkacz/gradle-json-validator,F,3.3,N/A,,,,,0,12
kungyutucheng/my_gradle_plugin,error with test,5.2.1,run time error,,,,,2,8
daggerok/spring-boot-rest-jms-activemq,F,4.2.1,N/A,,,,,0,4
lavcraft/spring-boot-ripper-gradle:iron-starter,error with test,4.2,run time error,,,,,0,8
kordamp/jandex-gradle-plugin,error with test,6.9.4,no test,,,,,2,4
Jalgaon-CoHelp/api-service:api,error with test,7.0.2,no test,,,,,2,8
Jalgaon-CoHelp/api-service:application,error with test,7.0.2,no test,,,,,2,8
Jalgaon-CoHelp/api-service:core,error with test,7.0.2,no test,,,,,2,8
Jalgaon-CoHelp/api-service:migration,error with test,7.0.2,no test,,,,,2,8
Jalgaon-CoHelp/api-service:port,error with test,7.0.2,no test,,,,,2,8
Jalgaon-CoHelp/api-service:port:db,error with test,7.0.2,no test,,,,,2,8
gmazelier/gradle-jasperreports,error with test,5.6.2,run time error,,,,,0,8
mike-neck/slim3-gradle,F,,N/A,,,,,0,4
jruyi/osgibnd-gradle-plugin,error with test,2.10,run time error,,,,,0,8
popcornylu/jcconf2014-gradle,error with test,2.0,no test,,,,,0,4
jamescarr/gradle-jetty-h2,F,,N/A,,,,,0,4
jonnyzzz/gradle-java9c,F,4.6,N/A,,,,,0,8
zeromsi/tektoncd-spring-boot-gradle,error with test,6.0.1,no test,,,,,0,4
viridiansoftware/gradle-desugar-task,error with test,5.6.4,no test,,,,,0,4
avaje/openapi-gradle-plugin,error with test,5.4.1,no test,,,,,0,4
abhisheksharma18021999/RestApi_Gradle,error with test,5.2.1,no test,,,,,0,4
sumon-dey/CucumberGradleProject,F,4.8,N/A,,,,,0,4
kuzminash/BallsBlotGradle,error with test,5.2.1,fail to add plugin,,,,,0,4
p-goetz/arc42-gradle,F,2.1,N/A,,,,,0,12
MONKEY-WORKS/BuildMonkey,F,3.3,N/A,,,,,0,12
pjakubczyk/robospock-plugin,F,1.10,N/A,,,,,0,4
ome/bio-formats-examples,F,,N/A,,,,,0,4
norbertspiess/gradle-modulith:modules,error with test,7.2,no test,,,,,0,4
norbertspiess/gradle-modulith:modules:a,error with test,7.2,no test,,,,,0,4
norbertspiess/gradle-modulith:modules:a:a-api,error with test,7.2,no test,,,,,1,4
norbertspiess/gradle-modulith:modules:a:a-impl,error with test,7.2,no test,,,,,1,4
norbertspiess/gradle-modulith:modules:b,error with test,7.2,no test,,,,,1,4
norbertspiess/gradle-modulith:modules:b:b-api,error with test,7.2,run time error,,,,,1,4
norbertspiess/gradle-modulith:modules:b:b-impl,error with test,7.2,run time error,,,,,1,4
norbertspiess/gradle-modulith:modules:c,error with test,7.2,no test,,,,,1,4
norbertspiess/gradle-modulith:modules:c:c-api,error with test,7.2,no test,,,,,1,4
norbertspiess/gradle-modulith:modules:c:c-impl,error with test,7.2,run time error,,,,,1,4
sagarmal624/MultiProjectGradleWithSpringBootAndAngular,F,2.13,N/A,,,,,0,4
JayaniSumudini/Gradle-Springboot-microservice-with-sync-gateway-session-creater,F,,N/A,,,,,0,4
EverCraft/EverPlugins,F,3.4,N/A,,,,,0,4
mvillafuertem/java9,error with test,4.2,run time error,,,,,0,8
torgammelgard/pie-chart,error with test,4.10.2,no test,,,,,0,4
098tarik/FRC-Raspberry-Pi-Testing,F,3.3,N/A,,,,,0,4
RbkGh/Restful-BulkSMS,error with test,2.13,run time error,,,,,0,8
adamatti/LearnSpock,error with test,3.4.1,run time error,,,,,0,8
daggerok/spring-boot-swagger,F,,N/A,,,,,0,4
Backelite/AndroidVariantSelectorGradlePlugin,F,2.0,N/A,,,,,0,12
nevalackin/original-radium,error with test,7.1.1,no test,,,,,1,4
develnext/develnext,F,1.12,N/A,,,,,0,8
JRoy/happybot,error with test,7.1.1,no test,,,,,0,4
synapticloop/routemaster,error with test,6.2.2,no test,,,,,0,4
evgeniy-khist/podman-testcontainers,error with test,7.4,run time error,,,,,0,8
desertcod98/OakClient,F,7.5.1,N/A,,,,,0,8
hushunjian/gradle,error with test,4.3,run time error,,,,,0,8
exustash/jk-pipeline-utils,F,4.6,N/A,,,,,0,4
whtacm/GradlePlugin,error with test,4.1,no test,,,,,0,4
hushunjian/gradleJpa,F,,N/A,,,,,0,4
GoldArowana/GradleDemo,error with test,4.4,no test,,,,,0,4
covers1624/GradleStuff,error with test,6.8.3,no test,,,,,1,4
rpalcolea/lombok-intellij-gradle5,error with test,5.0,run time error,,,,,0,8
zecollokaris/Hero-Squad-Spark,F,,N/A,,,,,0,4
MoSadie/GradleVendorJSON,error with test,5.0,no test,,,,,0,4
EvgenJin/spring-ws-annotation,error with test,6.3,no test,,,,,0,4
ChrisO345/Fire-Walker-1.16,error with test,4.10.3,no test,,,,,3,4
PouyaAshna/Management,error with test,6.1,no test,,,,,0,4
daggerok/spring-streaming:admin,error with test,5.1.1,no test,,,,,1,4
daggerok/spring-streaming:reactor,error with test,5.1.1,no test,,,,,1,4
daggerok/spring-streaming:web,error with test,5.1.1,run time error,,,,,1,8
caio/grpc-java-gradle-hello-world,error with test,4.8,run time error,,,,,0,8
badlogic/lwjgl3-maven-gradle,F,2.4,N/A,,,,,0,4
graphql-java-generator/graphql-gradle-plugin-project,F,7.6.1,N/A,,,,,0,8
122006/Zircon:androidTest,error with test,7.2,no test,,,,,1,4
122006/Zircon:base,error with test,7.2,no test,,,,,1,4
122006/Zircon:gradle_plugin,error with test,7.2,no test,,,,,1,4
122006/Zircon:javac,error with test,7.2,no test,,,,,1,4
ratpack/example-ratpack-gradle-java-app,F,2.6,N/A,,,,,0,12
echocat/gradle-golang-plugin,F,3.2.1,N/A,,,,,0,4
YashchenkoN/social-network,F,4.7,N/A,,,,,0,8
tkruse/gradle-groovysh-plugin,F,2.12,N/A,,,,,0,8
nokeedev/gradle-native,F,7.4.1,N/A,,,,,1,12
Sxtanna/VersionedGradle,F,,N/A,,,,,0,4
echozoo/line,F,,N/A,,,,,0,4
RockBottomGame/Modding,F,4.5.1,N/A,,,,,0,8
gchq/urlDependencies-plugin,F,4.1,N/A,,,,,0,4
christoph-frick/try-springboot-vaadin-flow,error with test,5.4.1,run time error,,,,,2,8
bb4/bb4-puzzles,F,7.6,N/A,,,,,0,8
blindarcheology/test,F,,N/A,,,,,0,4
pinakjakhr/springboot-postgresql-crud-example,error with test,5.4.1,no test,,,,,0,4
KULeuven-Diepenbeek/gradlefxmlsample,error with test,6.3,no test,,,,,0,4
wtanaka/gradleinclude,F,,N/A,,,,,0,4
vishalbagde/eclipseApp1,F,,N/A,,,,,0,4
mikeoertli/mikeroweservice:client-api,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:common,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:graphql-adapter,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:imdb-service,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:kafka-adapter,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:model,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:mongo-adapter,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:notification-service,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:podcast-service,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:sentiment-processor,error with test,7.4,run time error,,,,,1,8
mikeoertli/mikeroweservice:transcript-analyzer,error with test,7.4,run time error,,,,,2,8
mikeoertli/mikeroweservice:transcript-retriever,error with test,7.4,run time error,,,,,2,8
mikeoertli/mikeroweservice:twitter-service,error with test,7.4,run time error,,,,,2,8
